Time,Position_y,Velocity_v,Input_u
1189,3.7345,0.0000,0.2900
1190,2.9277,-0.6038,0.5137
1191,3.5675,0.6174,0.7985
1192,3.5675,0.0000,0.8217
1193,2.5675,-0.6425,0.1838
1194,2.5675,0.0000,0.7220
1195,3.5119,1.9031,0.8169
1196,3.5119,0.0000,-0.8640
1197,3.1370,-0.4500,0.2738
1198,3.1370,0.0000,0.8435
1199,3.0488,-0.0883,-0.0975
1200,2.9920,-0.0565,-0.1536
1201,3.4237,0.5030,0.2615
1202,3.4237,0.0000,0.3255
1203,2.5293,-0.8968,-0.3401
1204,2.9901,0.6046,0.3677
1205,3.4276,0.4128,-0.4945
1206,3.6346,0.2088,0.3619
1207,2.7666,-1.3594,-0.6207
1208,2.7666,0.0000,-0.5249
1209,3.7429,0.6913,-0.0412
1210,3.7429,0.0000,0.9111
1211,2.0734,-2.1078,-0.9763
1212,2.0734,0.0000,0.7134
1213,4.7387,1.7796,0.0269
1214,4.7387,0.0000,-0.0958
1215,0.4156,-2.1077,-0.1084
1216,0.4156,0.0000,0.7244
1217,1.8996,1.5354,0.7279
1218,1.8996,0.0000,0.8242
1219,3.9019,1.1911,-0.7018
1220,3.9019,0.0000,0.1755
1221,1.9896,-2.1386,-0.7603
1222,1.9896,0.0000,0.5167
1223,3.1693,1.0266,-0.8005
1224,3.1693,0.0000,-0.0584
1225,3.9532,0.8531,0.9086
1226,3.0188,-1.0392,-0.4384
1227,1.4002,-1.3958,-0.6026
1228,1.4002,0.0000,0.3061
1229,3.9130,2.1526,0.1816
1230,3.9130,0.0000,-0.3926
1231,3.0384,-0.7511,0.6432
1232,3.0384,0.0000,0.2648
1233,2.4537,-0.6937,-0.8998
1234,2.4537,0.0000,0.3925
1235,4.3620,1.7162,0.4465
1236,4.3620,0.0000,0.3134
1237,1.9673,-2.6134,-0.7349
1238,1.9673,0.0000,0.6989
1239,3.3034,2.7351,0.8903
1240,3.3034,0.0000,-0.2384
1241,3.8030,0.5329,0.8552
1242,2.3295,-1.0898,-0.3978
1243,3.1420,0.9478,0.5995
1244,3.3028,0.1621,-0.8057
1245,2.9709,-0.3124,-0.1530
1246,3.4078,0.5049,0.4765
1247,3.4078,0.0000,-0.1167
1248,2.2898,-1.4286,-0.9024
1249,2.2898,0.0000,-0.4938
1250,3.0191,0.6804,-0.8246
1251,3.0191,0.0000,0.0445
1252,3.0126,-0.0066,-0.2508
1253,4.5313,1.1752,0.9244
1254,4.5313,0.0000,-0.8352
1255,2.2743,-1.6454,0.3219
1256,2.2743,0.0000,-0.6417
1257,3.1855,2.3632,0.8381
1258,3.1855,0.0000,0.0033
1259,2.9481,-0.2455,-0.1577
1260,4.3112,1.0388,0.8998
1261,4.3112,0.0000,-0.5851
1262,1.4347,-1.7446,0.0966
1263,1.4347,0.0000,0.4888
1264,1.9942,1.8033,-0.1782
1265,1.9942,0.0000,0.1203
1266,2.6183,2.6704,0.8470
1267,2.6183,0.0000,-0.4624
1268,2.7593,0.1414,-0.8581
1269,3.8946,1.0433,0.1560
1270,4.1626,0.2985,0.6056
1271,0.4544,-2.0770,-0.6705
1272,0.4544,0.0000,-0.9416
1273,1.0026,0.9208,0.0429
1274,1.0026,0.0000,-0.7547
1275,1.7901,0.8589,-0.8268
1276,1.7901,0.0000,0.8762
1277,4.1578,2.3635,0.4114
1278,4.1578,0.0000,-0.0842
1279,0.0728,-2.1256,-0.4254
1280,0.0728,0.0000,0.9202
1281,0.3181,0.2350,0.0896
1282,0.9155,0.7020,-0.1583
1283,2.7899,2.4418,0.1526
1284,2.7899,0.0000,-0.8851
1285,3.6161,0.8385,0.1494
1286,3.7841,0.1732,0.2556
1287,2.7660,-0.9011,0.1240
1288,2.7660,0.0000,0.0350
1289,3.4875,1.4091,0.6756
1290,3.4875,0.0000,-0.5059
1291,2.7838,-0.7297,-0.0517
1292,3.6014,0.8820,0.9161
1293,3.9989,0.4243,0.4293
1294,3.1748,-0.6706,0.4191
1295,2.1403,-1.0728,-0.3460
1296,3.7453,1.5616,0.9529
1297,3.7453,0.0000,-0.2179
1298,3.4380,-0.3039,0.8315
1299,3.4380,0.0000,-0.6562
1300,1.3772,-1.5389,-0.9548
1301,2.0295,0.7379,0.3355
1302,3.6997,2.0963,-0.4277
1303,3.6997,0.0000,-0.1053
1304,3.3089,-0.8225,0.2367
1305,2.9121,-0.3837,0.7699
1306,2.9121,0.0000,0.3885
1307,3.6799,0.6843,0.2294
1308,3.2971,-0.4092,-0.0651
1309,3.3578,0.0599,0.7795
1310,4.0300,0.5859,0.9551
1311,4.0300,0.0000,-0.8323
1312,3.1566,-1.3677,0.1844
1313,3.1566,0.0000,-0.9488
1314,3.1409,-0.0157,0.0144
1315,4.4316,0.9314,0.9457
1316,2.5849,-1.5650,-0.5867
1317,2.5849,0.0000,-0.7042
1318,4.5435,1.3341,0.2774
1319,4.5435,0.0000,0.6775
1320,2.0305,-2.1762,-0.2046
1321,2.0305,0.0000,0.8745
1322,6.0585,2.6825,0.8901
1323,6.0585,0.0000,0.2611
1324,5.6980,-0.3680,0.0776
1325,5.0353,-0.6319,0.8421
1326,-0.2434,-3.2198,-0.6888
1327,-0.2434,0.0000,0.1228
1328,-1.5974,-1.1269,-0.6449
1329,-7.2659,-3.2515,-0.1245
1330,-7.2659,0.0000,-0.7494
1331,-9.1810,-1.6828,-0.0189
1332,-9.1810,0.0000,-0.4192
1333,-9.2925,-0.1122,0.3705
1334,-8.9333,0.3351,0.7110
1335,-8.9022,0.0311,0.6409
1336,-8.9518,-0.0496,0.9176
1337,-9.4512,-0.7043,0.2564
1338,-9.4512,0.0000,-0.1703
1339,-9.1710,0.2790,0.2260
1340,-9.9800,-1.1313,-0.9090
1341,-9.9800,0.0000,-0.7946
1342,-9.5010,0.4661,-0.5882
1343,-9.5010,0.0000,0.9161
1344,-9.1803,0.3196,0.1674
1345,-9.1803,0.0000,0.9168
1346,-10.1473,-1.1359,-0.6518
1347,-10.1473,0.0000,-0.6279
1348,-8.7748,1.8700,0.5475
1349,-8.7748,0.0000,-0.6621
1350,-10.4210,-1.8599,-0.6495
1351,-10.4210,0.0000,0.4322
1352,-9.3246,0.8669,-0.8120
1353,-9.5202,-0.1972,-0.8644
1354,-10.4287,-0.9482,-0.9409
1355,-10.4287,0.0000,-0.8777
1356,-8.8149,1.5533,-0.1339
1357,-8.8149,0.0000,-0.8596
1358,-9.9163,-1.1721,-0.0265
1359,-9.9163,0.0000,-0.8669
1360,-7.7752,1.8905,0.9467
1361,-7.7752,0.0000,0.9843
1362,-10.7609,-2.1134,-0.1196
1363,-10.7609,0.0000,0.7223
1364,-8.2542,2.1243,0.1791
1365,-8.2542,0.0000,0.7126
1366,-10.1243,-2.1325,-0.2905
1367,-10.1243,0.0000,0.4084
1368,-9.6260,0.5029,-0.7849
1369,-9.4903,0.1332,-0.7639
1370,-9.4903,0.0000,-0.0349
1371,-9.9453,-0.3882,-0.5191
1372,-8.3651,1.1494,0.5403
1373,-8.3651,0.0000,-0.1142
1374,-11.1220,-2.0467,-0.3023
1375,-11.1220,0.0000,-0.1210
1376,-9.0075,1.7580,-0.2261
1377,-9.0075,0.0000,-0.6248
1378,-9.8704,-0.9787,-0.1682
1379,-9.8704,0.0000,0.1722
1380,-8.4697,1.3605,0.4985
1381,-9.8952,-1.2480,-0.9856
1382,-9.8952,0.0000,0.0829
1383,-9.1106,0.6904,-0.2162
1384,-9.1106,0.0000,-0.3347
1385,-9.5346,-0.4519,0.1662
1386,-9.5346,0.0000,0.8393
1387,-10.0654,-0.5408,-0.7600
1388,-10.0654,0.0000,0.2649
1389,-8.3472,1.3000,0.1046
1390,-8.1059,0.2277,0.6996
1391,-8.7454,-1.1248,0.5842
1392,-8.7454,0.0000,-0.1851
1393,-9.7105,-0.9875,0.2692
1394,-9.7348,-0.0244,0.3889
1395,-9.4669,0.2396,-0.3462
1396,-9.4669,0.0000,0.7491
1397,-9.2526,0.2207,0.1366
1398,-9.6434,-0.4563,-0.3346
1399,-9.4428,0.2262,0.2457
1400,-9.4428,0.0000,-0.8522
1401,-8.5121,0.8218,0.7857
1402,-9.2761,-0.7388,0.0302
1403,-9.7711,-0.5023,0.5318
1404,-9.7782,-0.0071,-0.1827
1405,-8.5451,1.3260,0.6409
1406,-8.5451,0.0000,-0.6405
1407,-11.9223,-2.5305,-0.9894
1408,-11.9223,0.0000,-0.4012
1409,-11.3538,0.5311,-0.6698
1410,-11.3538,0.0000,0.1010
1411,-8.7881,1.5713,-0.3017
1412,-8.7881,0.0000,-0.7937
1413,-9.3228,-0.8283,0.3607
1414,-9.3228,0.0000,-0.7278
1415,-9.9463,-0.7680,-0.5644
1416,-9.9463,0.0000,-0.6365
1417,-7.7782,1.7821,0.7858
1418,-7.7782,0.0000,-0.3982
1419,-9.1313,-1.3422,0.6521
1420,-9.1313,0.0000,0.2674
1421,-8.9215,0.2030,0.7815
1422,-9.9833,-1.1744,-0.4130
1423,-9.9833,0.0000,0.3288
1424,-9.4297,0.7916,-0.2683
1425,-9.4297,0.0000,-0.9800
1426,-8.7458,0.9272,0.9174
1427,-9.7872,-1.0241,-0.6933
1428,-10.1777,-0.3966,-0.0953
1429,-9.0821,1.1012,0.1309
1430,-9.0821,0.0000,-0.8196
1431,-8.7528,0.3112,0.9833
1432,-9.4585,-0.5885,0.3467
1433,-9.4795,-0.0211,0.5021
1434,-9.9492,-0.5089,-0.5973
1435,-8.9789,1.1831,0.6882
1436,-8.9789,0.0000,0.0003
1437,-10.5277,-1.0955,-0.2330
1438,-9.7887,0.8653,0.1617
1439,-9.7887,0.0000,-0.2280
1440,-9.9216,-0.1358,-0.8477
1441,-9.7417,0.2010,-0.6165
1442,-9.5163,1.8162,0.9927
1443,-9.5163,0.0000,-0.8196
1444,-9.9273,-0.4538,-0.6367
1445,-9.2741,0.8129,0.3034
1446,-9.2741,0.0000,-0.9389
1447,-8.9913,0.2681,0.5684
1448,-9.6630,-0.5853,-0.0138
1449,-9.9466,-0.2805,-0.1650
1450,-8.7647,1.0263,0.3108
1451,-8.7647,0.0000,-0.4563
1452,-11.9666,-2.1035,-0.8772
1453,-11.9666,0.0000,0.0958
1454,-11.2368,0.7578,-0.3712
1455,-8.4163,2.1089,-0.5863
1456,-8.4163,0.0000,0.7670
1457,-11.8055,-2.2921,-0.6001
1458,-11.8055,0.0000,-0.1078
1459,-10.4287,1.4870,0.1078
1460,-10.4287,0.0000,0.6531
1461,-8.9710,1.6857,-0.0014
1462,-8.9710,0.0000,-0.7149
1463,-10.1524,-1.1444,-0.2676
1464,-10.1524,0.0000,0.6487
1465,-7.7970,2.0025,0.6723
1466,-7.7970,0.0000,-0.5818
1467,-9.5186,-2.7986,-0.8019
1468,-9.5186,0.0000,0.6828
1469,-9.6061,-0.0879,-0.2752
1470,-10.2089,-0.6871,-0.9598
1471,-9.8364,0.3460,-0.3805
1472,-9.8364,0.0000,0.0738
1473,-9.1575,0.9573,0.1571
1474,-9.1575,0.0000,0.8056
1475,-10.3923,-1.2245,-0.6964
1476,-9.5522,0.7830,0.3463
1477,-8.2524,1.5950,0.5539
1478,-8.2524,0.0000,-0.2694
1479,-10.4771,-1.9983,-0.1549
1480,-10.4771,0.0000,-0.3757
1481,-10.2951,1.8630,0.1259
1482,-10.2951,0.0000,-0.9151
1483,-8.9230,1.1135,-0.4157
1484,-8.9230,0.0000,0.9454
1485,-9.3865,-0.5284,0.4336
1486,-9.3865,0.0000,-0.5848
1487,-9.1039,0.2907,0.3673
1488,-9.1039,0.0000,-0.8082
1489,-8.9182,0.1980,0.8288
1490,-10.9589,-1.6788,-0.9068
1491,-10.9589,0.0000,-0.1558
1492,-10.0507,1.3633,-0.6354
1493,-8.0876,2.7369,0.2285
1494,-8.0876,0.0000,0.2968
1495,-9.0144,-1.9147,0.0310
1496,-9.0144,0.0000,0.7956
1497,-10.2575,-1.2197,-0.4217
1498,-10.2575,0.0000,0.8034
1499,-9.7802,0.4877,-0.9919
1500,-8.9067,1.1424,-0.0426
1501,-8.9067,0.0000,-0.6992
1502,-9.8094,-0.9506,0.0398
1503,-9.8094,0.0000,-0.6959
1504,-9.3661,0.4490,-0.3014
1505,-8.2881,0.9450,0.6160
1506,-8.7685,-0.4871,0.3692
1507,-10.7310,-1.6424,0.0620
1508,-10.7310,0.0000,0.6513
1509,-9.8275,2.3011,0.3707
1510,-9.8275,0.0000,0.7372
1511,-9.0889,0.8852,0.1014
1512,-9.0889,0.0000,0.8633
1513,-9.8753,-1.1089,-0.4497
1514,-9.8753,0.0000,0.4225
1515,-9.7746,0.1043,-0.7666
1516,-9.3652,0.4025,-0.3873
1517,-8.4260,1.1968,0.9145
1518,-8.4260,0.0000,-0.9342
1519,-9.1464,-0.9007,0.7810
1520,-9.4870,-1.1209,0.3184
1521,-9.4870,0.0000,0.4050
1522,-9.2410,0.2443,0.1199
1523,-8.6217,0.5398,0.6622
1524,-9.7320,-0.8196,0.0800
1525,-9.7320,0.0000,-0.9913
1526,-8.9552,0.8099,0.2050
1527,-8.9552,0.0000,-0.5824
1528,-9.1717,-0.2408,0.6643
1529,-10.4840,-1.2749,-0.5342
1530,-10.4840,0.0000,-0.6989
1531,-9.7636,0.8546,-0.8893
1532,-7.8146,1.8155,0.3069
1533,-7.8146,0.0000,-0.2944
1534,-12.4573,-2.7481,-0.7497
1535,-12.4573,0.0000,0.6937
1536,-12.4366,0.0206,-0.1971
1537,-11.9230,0.5150,0.2357
1538,-11.9230,0.0000,0.0820
1539,-11.5272,0.5236,-0.6762
1540,-11.5272,0.0000,-0.7306
1541,-10.6254,1.2622,-0.4618
1542,-10.6254,0.0000,0.3410
1543,-9.7131,1.8804,0.0158
1544,-9.7131,0.0000,0.0147
1545,-10.0859,-0.3761,-0.9448
1546,-10.0859,0.0000,-0.9375
1547,-8.5756,1.3989,0.1708
1548,-8.5756,0.0000,0.1482
1549,-10.7559,-1.4339,0.0676
1550,-10.7559,0.0000,-0.3853
1551,-9.0784,1.4591,-0.4837
1552,-7.8679,1.7064,0.9305
1553,-7.8679,0.0000,-0.8889
1554,-8.7955,-1.1223,0.8775
1555,-8.7955,0.0000,0.4550
1556,-9.6653,-1.7612,-0.5840
1557,-9.6653,0.0000,0.0458
1558,-9.4900,0.1737,-0.3028
1559,-9.4900,0.0000,-0.7367
1560,-9.8429,-0.3493,-0.4797
1561,-9.8429,0.0000,-0.3341
1562,-8.5764,1.1311,0.3190
1563,-8.5764,0.0000,-0.8430
1564,-9.3918,-1.0225,0.4780
1565,-9.3918,0.0000,0.2182
1566,-8.9892,0.4011,0.4671
1567,-8.4648,0.5539,0.9984
1568,-8.4648,0.0000,-0.7342
1569,-9.4777,-0.8424,0.7959
1570,-9.4777,0.0000,-0.2505
1571,-8.6762,0.7184,0.6125
1572,-9.9760,-1.0541,-0.4138
1573,-9.9760,0.0000,-0.0534
1574,-8.9732,1.2298,0.1822
1575,-8.9732,0.0000,0.9777
1576,-9.4240,-0.4689,0.4038
1577,-9.1433,0.3000,0.7695
1578,-9.9876,-0.8094,-0.5531
1579,-9.9876,0.0000,-0.9788
1580,-7.4601,1.6245,0.5573
1581,-7.4601,0.0000,-0.9233
1582,-10.4374,-2.3180,-0.4712
1583,-10.4374,0.0000,-0.2987
1584,-8.3542,1.7666,0.0702
1585,-8.3542,0.0000,-0.6394
1586,-9.6013,-2.0860,-0.3311
1587,-9.6013,0.0000,-0.5400
1588,-9.3710,0.2167,-0.1346
1589,-9.1840,0.1835,0.0744
1590,-9.3450,-0.1476,0.1459
1591,-10.4593,-1.0109,-0.7040
1592,-10.4593,0.0000,0.7009
1593,-9.3524,2.3844,0.6652
1594,-9.3524,0.0000,-0.8094
1595,-9.7971,-0.3835,-0.2390
1596,-8.8060,0.8454,0.5007
1597,-9.8982,-1.2145,-0.9124
1598,-10.3442,-0.4641,-0.1186
1599,-8.6397,1.4452,0.3183
1600,-8.6397,0.0000,-0.9796
1601,-10.7488,-1.6335,-0.2197
1602,-10.7488,0.0000,0.1447
1603,-9.0689,2.9290,0.9896
1604,-9.0689,0.0000,-0.7326
1605,-9.4559,-0.3719,0.3250
1606,-9.5465,-0.0953,0.2158
1607,-8.0238,1.0854,0.9379
1608,-8.0238,0.0000,0.4683
1609,-9.1091,-1.8541,0.1171
1610,-9.1091,0.0000,-0.2594
1611,-9.3603,-0.2617,0.3592
1612,-9.5502,-0.1832,0.2071
1613,-9.1397,0.5087,0.4414
1614,-8.4437,0.6445,0.7023
1615,-8.4437,0.0000,-0.7867
1616,-9.9087,-1.6991,-0.0369
1617,-9.9087,0.0000,0.2565
1618,-9.1098,0.7337,-0.1967
1619,-9.1098,0.0000,0.5366
1620,-9.7193,-0.5242,0.0953
1621,-10.7938,-0.8745,-0.9294
1622,-10.7938,0.0000,0.3654
1623,-9.1858,1.1226,-0.8368
1624,-9.1858,0.0000,0.4537
1625,-9.3134,-0.1324,0.3410
1626,-9.3134,0.0000,-0.1318
1627,-10.2379,-0.9042,-0.6819
1628,-10.2379,0.0000,-0.7130
1629,-7.5216,2.3567,0.9038
1630,-7.5216,0.0000,-0.3434
1631,-11.2369,-2.3297,-0.4392
1632,-11.2369,0.0000,0.4781
1633,-8.7700,1.7782,-0.1638
1634,-8.7700,0.0000,0.4993
1635,-9.5727,-0.7588,0.4592
1636,-9.5727,0.0000,0.8304
1637,-9.8711,-0.2807,-0.5754
1638,-8.7810,1.1513,0.5682
1639,-8.7810,0.0000,-0.3025
1640,-9.3728,-0.7482,0.4523
1641,-9.3728,0.0000,-0.7140
1642,-10.4377,-1.0195,-0.9156
1643,-10.6613,-0.2171,-0.8915
1644,-9.1516,1.7356,0.0636
1645,-9.1516,0.0000,0.6584
1646,-9.7709,-0.7551,-0.2154
1647,-10.1463,-0.4576,-0.3890
1648,-9.4766,1.5724,0.7078
1649,-9.4766,0.0000,0.7282
1650,-9.9483,-0.5127,-0.6163
1651,-9.9483,0.0000,0.6921
1652,-9.8154,0.1284,-0.8715
1653,-9.8024,0.0130,-0.8769
1654,-8.3268,1.5950,0.8446
1655,-8.3268,0.0000,0.3383
1656,-10.1578,-1.8801,-0.0995
1657,-10.1578,0.0000,0.2548
1658,-8.2617,1.5492,0.2110
1659,-8.2617,0.0000,-0.2009
1660,-11.2088,-2.5960,-0.7599
1661,-11.2088,0.0000,-0.9065
1662,-6.9848,2.7240,0.7693
1663,-6.9848,0.0000,-0.0395
1664,-8.2643,-1.2620,0.0289
1665,-8.2643,0.0000,0.3873
1666,-8.9669,-2.0381,-0.2041
1667,-8.9669,0.0000,0.4086
1668,-9.0956,-0.1236,0.7605
1669,-9.8302,-1.0582,-0.2881
1670,-9.8302,0.0000,-0.7059
1671,-9.5280,0.3046,-0.4842
1672,-8.7920,0.8283,0.3176
1673,-8.7920,0.0000,0.9821
1674,-9.6029,-1.3930,-0.2102
1675,-9.6029,0.0000,0.5326
1676,-9.9657,-0.3623,-0.7166
1677,-8.7009,0.9838,0.3143
1678,-8.9469,-0.2650,0.0740
1679,-10.3023,-1.6418,-0.4563
1680,-10.3023,0.0000,0.4610
1681,-8.9856,1.4569,-0.0814
1682,-8.9856,0.0000,0.4569
1683,-9.6701,-1.3894,-0.5391
1684,-9.6701,0.0000,-0.4393
1685,-9.6796,-0.0095,-0.4953
1686,-9.5683,0.1096,-0.3851
1687,-9.3165,0.2728,-0.1227
1688,-8.9922,0.3790,0.3226
1689,-9.3676,-0.4403,0.0188
1690,-9.6296,-0.2663,0.2889
1691,-9.0625,0.6713,0.5313
